Communes;Codes_Insee;Numero_departement;NB_Pers_par_Foyer_Alloc;NB_Pers_couv_RSA;RSA_SOCLE_non_Majore_Pers_couv;RSA_SOCLE_Majore_Pers_couv
MONTEPLAIN;39352;39;62;;;
MONTFLEUR;39353;39;56;;;
MONTHOLIER;39354;39;145;7;;
MONTIGNY-LES-ARSURES;39355;39;65;;;
MONTIGNY-SUR-L'AIN;39356;39;80;;;
MONTMARLON;39359;39;14;;;
MONTMIREY-LA-VILLE;39360;39;52;;;
MONTMIREY-LE-CHATEAU;39361;39;111;6;;
MONTMOROT;39362;39;1209;68;57;11
MONTREVEL;39363;39;21;;;
MONTROND;39364;39;239;;;
MONT-SOUS-VAUDREY;39365;39;580;20;13;7
MONT-SUR-MONNET;39366;39;105;;;
MORBIER;39367;39;648;13;;
HAUTS DE BIENNE;39368;39;2339;196;;
MOUCHARD;39370;39;418;30;20;10
MOURNANS-CHARBONNY;39372;39;18;;;
LES MOUSSIERES;39373;39;47;;;
MOUTONNE;39375;39;68;;;
MOUTOUX;39376;39;24;;;
MUTIGNEY;39377;39;77;7;;
LES TROIS CHATEAUX;39378;39;202;6;;
NANCE;39379;39;208;;;
NANCUISE;39380;39;;;;
LES NANS;39381;39;23;;;
NEUBLANS-ABERGEMENT;39385;39;203;30;;
NEUVILLEY;39386;39;39;;;
NEVY-LES-DOLE;39387;39;142;11;;
NEVY-SUR-SEILLE;39388;39;73;;;
NEY;39389;39;222;;;
NOGNA;39390;39;125;;;
NOZEROY;39391;39;184;12;;
OFFLANGES;39392;39;91;5;;
ONGLIERES;39393;39;17;;;
ONOZ;39394;39;29;;;
ORBAGNA;39395;39;126;9;;
ORCHAMPS;39396;39;697;53;47;6
ORGELET;39397;39;631;40;;
OUGNEY;39398;39;241;9;;
OUNANS;39399;39;167;8;;
OUR;39400;39;54;;;
OUSSIERES;39401;39;119;;;
PAGNEY;39402;39;145;6;;
PAGNOZ;39403;39;70;7;;
PANNESSIERES;39404;39;172;5;;
PARCEY;39405;39;401;15;;
LE PASQUIER;39406;39;125;;;
PASSENANS;39407;39;159;17;;
PATORNAY;39408;39;46;;;
PEINTRE;39409;39;43;;;
PERRIGNY;39411;39;516;17;;
PESEUX;39412;39;141;;;
LA PESSE;39413;39;129;7;;
LE PETIT-MERCEY;39414;39;68;;;
PETIT-NOIR;39415;39;453;57;46;11
LES PIARDS;39417;39;57;;;
PICARREAU;39418;39;28;;;
PILLEMOINE;39419;39;28;;;
PIMORIN;39420;39;98;;;
LE PIN;39421;39;68;;;
PLAINOISEAU;39422;39;219;5;;
PLAISIA;39423;39;33;;;
LES PLANCHES-EN-MONTAGNE;39424;39;55;;;
LES PLANCHES-PRES-ARBOIS;39425;39;27;;;
PLASNE;39426;39;62;8;;
PLENISE;39427;39;19;;;
PLENISETTE;39428;39;;;;
PLEURE;39429;39;174;6;;
PLUMONT;39430;39;28;;;
POIDS-DE-FIOLE;39431;39;164;17;5;12
POINTRE;39432;39;54;;;
POLIGNY;39434;39;1599;136;104;32
PONT-DE-POITTE;39435;39;268;17;;
PONT-D'HERY;39436;39;69;;;
PONT-DU-NAVOY;39437;39;112;;;
PORT-LESNEY;39439;39;189;9;;
PRATZ;39440;39;260;10;;
PREMANON;39441;39;390;;;
PRESILLY;39443;39;52;;;
PRETIN;39444;39;10;;;
PUBLY;39445;39;126;;;
PUPILLIN;39446;39;60;;;
QUINTIGNY;39447;39;102;;;
RAHON;39448;39;180;;;
RAINANS;39449;39;153;;;
RANCHOT;39451;39;235;7;;
RANS;39452;39;258;9;;
RAVILLOLES;39453;39;229;;;
RECANOZ;39454;39;37;;;
REITHOUSE;39455;39;26;;;
RELANS;39456;39;144;8;;
LES REPOTS;39457;39;33;;;
REVIGNY;39458;39;73;;;
LA RIXOUSE;39460;39;65;;;
RIX;39461;39;11;;;
ROCHEFORT-SUR-NENON;39462;39;235;19;;
ROGNA;39463;39;105;;;
ROMAIN;39464;39;107;;;
ROMANGE;39465;39;90;;;
ROSAY;39466;39;56;8;;
ROTALIER;39467;39;43;;;
ROTHONAY;39468;39;56;;;
ROUFFANGE;39469;39;62;12;;
LES ROUSSES;39470;39;958;17;;
RUFFEY-SUR-SEILLE;39471;39;300;13;5;8
RYE;39472;39;79;5;;
SAFFLOZ;39473;39;13;;;
SAINTE-AGNES;39474;39;153;;;
SAINT-AMOUR;39475;39;1030;55;50;5
SAINT-AUBIN;39476;39;823;21;14;7
SAINT-BARAING;39477;39;121;;;
SAINT-CLAUDE;39478;39;4625;355;313;42
SAINT-CYR-MONTMALIN;39479;39;95;;;
SAINT-DIDIER;39480;39;86;;;
SAINT-GERMAIN-EN-MONTAGNE;39481;39;164;7;;
SAINT-HYMETIERE;39483;39;44;;;
SAINT-JEAN-D'ETREUX;39484;39;35;;;
VAL SURAN;39485;39;242;26;;
SAINT-LAMAIN;39486;39;42;;;
SAINT-LAURENT-EN-GRANDVAUX;39487;39;681;39;;
SAINT-LOTHAIN;39489;39;156;14;;
SAINT-LOUP;39490;39;93;;;
COTEAUX DU LIZON;39491;39;1025;35;;
SAINT-MAUR;39492;39;105;;;
SAINT-MAURICE-CRILLAT;39493;39;97;8;;
SAINT-PIERRE;39494;39;130;;;
SAINT-THIEBAUD;39495;39;37;;;
SAIZENAY;39497;39;26;;;
SALANS;39498;39;287;6;;
SALIGNEY;39499;39;58;;;
SALINS-LES-BAINS;39500;39;1135;106;90;16
SAMPANS;39501;39;671;17;;
SANTANS;39502;39;117;;;
SAPOIS;39503;39;150;;;
SARROGNA;39504;39;93;;;
SAUGEOT;39505;39;19;;;
SELIGNEY;39507;39;27;;;
SELLIERES;39508;39;301;21;15;6
SEPTMONCEL LES MOLUNES;39510;39;241;18;;
SERGENAUX;39511;39;32;;;
SERGENON;39512;39;18;;;
SERMANGE;39513;39;99;;;
SERRE-LES-MOULIERES;39514;39;103;;;
SIROD;39517;39;233;13;;
SONGESON;39518;39;26;;;
SOUCIA;39519;39;67;;;
SOUVANS;39520;39;210;15;;
SUPT;39522;39;19;;;
SYAM;39523;39;51;;;
TASSENIERES;39525;39;161;5;;
TAVAUX;39526;39;1620;68;49;19
TAXENNE;39527;39;31;;;
THERVAY;39528;39;166;;;
THESY;39529;39;15;;;
THOIRETTE-COISIA;39530;39;390;11;6;5
THOIRIA;39531;39;71;;;
THOISSIA;39532;39;11;;;
TOULOUSE-LE-CHATEAU;39533;39;89;;;
LA TOUR-DU-MEIX;39534;39;106;;;
TOURMONT;39535;39;161;8;;
TRENAL;39537;39;202;8;;
UXELLES;39538;39;17;;;
VADANS;39539;39;102;5;;
VALEMPOULIERES;39540;39;82;;;
VANNOZ;39543;39;74;;;
LE VAUDIOUX;39545;39;56;;;
VAUDREY;39546;39;178;5;;
VAUX-LES-SAINT-CLAUDE;39547;39;300;16;;
VAUX-SUR-POLIGNY;39548;39;24;;;
VERGES;39550;39;73;5;;
VERIA;39551;39;25;;;
VERNANTOIS;39552;39;122;6;;
LE VERNOIS;39553;39;100;;;
VERS-EN-MONTAGNE;39554;39;78;;;
VERS-SOUS-SELLIERES;39555;39;95;9;;
VERTAMBOZ;39556;39;52;;;
VESCLES;39557;39;76;;;
VEVY;39558;39;82;;;
LA VIEILLE-LOYE;39559;39;157;;;
VILLARD-SAINT-SAUVEUR;39560;39;238;17;;
VILLARDS-D'HERIA;39561;39;172;;;
VILLARD-SUR-BIENNE;39562;39;53;;;
VILLENEUVE-D'AVAL;39565;39;41;;;
VILLENEUVE-SOUS-PYMONT;39567;39;69;;;
VILLERSERINE;39568;39;;;;
VILLERS-FARLAY;39569;39;389;12;;
VILLERS-LES-BOIS;39570;39;73;;;
VILLERS-ROBERT;39571;39;107;18;;
VILLETTE-LES-ARBOIS;39572;39;137;7;;
VILLETTE-LES-DOLE;39573;39;335;7;;
VILLEVIEUX;39574;39;260;11;5;6
LE VILLEY;39575;39;31;;;
VAL-SONNETTE;39576;39;381;;;
VINCENT-FROIDEVILLE;39577;39;165;;;
VIRY;39579;39;369;14;;
VITREUX;39581;39;166;;;
VOITEUR;39582;39;297;15;8;7
VOSBLES-VALFIN;39583;39;23;;;
VRIANGE;39584;39;58;;;
VULVOZ;39585;39;12;;;
ARESCHES;39586;39;;;;
AIRE-SUR-L'ADOUR;40001;40;2358;345;292;53
AMOU;40002;40;465;52;47;5
ANGOUME;40003;40;105;;;
ANGRESSE;40004;40;911;46;;
ARBOUCAVE;40005;40;73;6;;
ARENGOSSE;40006;40;236;17;;
ARGELOS;40007;40;48;7;;
ARGELOUSE;40008;40;30;10;;
ARJUZANX;40009;40;85;;;
ARSAGUE;40011;40;116;10;;
ARTASSENX;40012;40;84;15;;
ARTHEZ-D'ARMAGNAC;40013;40;30;;;
ARUE;40014;40;97;;;
ARX;40015;40;14;;;
AUBAGNAN;40016;40;99;6;;
AUDIGNON;40017;40;171;;;
AUDON;40018;40;159;6;;
AUREILHAN;40019;40;348;30;23;7
AURICE;40020;40;225;;;
AZUR;40021;40;388;26;20;6
BAHUS-SOUBIRAN;40022;40;142;6;;
BAIGTS;40023;40;132;12;;
BANOS;40024;40;112;;;
BASCONS;40025;40;254;14;;
BAS-MAUCO;40026;40;136;;;
BASSERCLES;40027;40;66;;;
BASTENNES;40028;40;55;;;
BATS;40029;40;108;;;
BAUDIGNAN;40030;40;14;;;
BEGAAR;40031;40;462;29;17;12
BELHADE;40032;40;91;6;;
BELIS;40033;40;76;;;
BELUS;40034;40;247;9;;
BENESSE-LES-DAX;40035;40;236;22;14;8
BENESSE-MAREMNE;40036;40;1593;70;;
BENQUET;40037;40;728;31;22;9
BERGOUEY;40038;40;39;;;
BETBEZER-D'ARMAGNAC;40039;40;35;;;
BEYLONGUE;40040;40;130;;;
BEYRIES;40041;40;52;;;
BIARROTTE;40042;40;108;;;
BIAS;40043;40;294;19;;
BIAUDOS;40044;40;391;;;
BISCARROSSE;40046;40;5590;443;354;89
BONNEGARDE;40047;40;50;;;
BORDERES-ET-LAMENSANS;40049;40;126;;;
BOSTENS;40050;40;66;;;
BOUGUE;40051;40;348;22;;
BOURDALAT;40052;40;99;8;;
BOURRIOT-BERGONCE;40053;40;64;10;;
BRASSEMPOUY;40054;40;101;;;
BRETAGNE-DE-MARSAN;40055;40;666;30;21;9
BROCAS;40056;40;271;20;;
BUANES;40057;40;112;;;
CACHEN;40058;40;77;10;;
CAGNOTTE;40059;40;310;23;;
CALLEN;40060;40;42;11;;
CAMPAGNE;40061;40;374;21;12;9
CAMPET-ET-LAMOLERE;40062;40;225;9;;
CANDRESSE;40063;40;299;10;;
CANENX-ET-REAUT;40064;40;44;;;
CAPBRETON;40065;40;3286;376;352;24
CARCARES-SAINTE-CROIX;40066;40;200;11;;
CARCEN-PONSON;40067;40;231;15;;
CASSEN;40068;40;259;9;;
CASTAIGNOS-SOUSLENS;40069;40;155;12;7;5
CASTANDET;40070;40;137;6;;
CASTELNAU-CHALOSSE;40071;40;206;21;16;5
CASTELNAU-TURSAN;40072;40;64;;;
CASTELNER;40073;40;33;;;
CASTEL-SARRAZIN;40074;40;266;30;;
CASTETS;40075;40;1036;69;50;19
CAUNA;40076;40;177;12;7;5
CAUNEILLE;40077;40;283;13;;
CAUPENNE;40078;40;132;5;;
CAZALIS;40079;40;28;;;
CAZERES-SUR-L'ADOUR;40080;40;398;22;15;7
CERE;40081;40;152;6;;
CLASSUN;40082;40;96;;;
CLEDES;40083;40;35;9;;
CLERMONT;40084;40;313;7;;
COMMENSACQ;40085;40;144;;;
COUDURES;40086;40;210;15;9;6
CREON-D'ARMAGNAC;40087;40;124;17;;
DAX;40088;40;9950;1897;1509;388
DOAZIT;40089;40;298;21;16;5
DONZACQ;40090;40;193;14;9;5
DUHORT-BACHEN;40091;40;218;25;;
DUMES;40092;40;111;;;
ESCALANS;40093;40;81;5;;
ESCOURCE;40094;40;258;18;;
ESTIBEAUX;40095;40;299;12;;
ESTIGARDE;40096;40;34;;;
EUGENIE-LES-BAINS;40097;40;130;9;;
EYRES-MONCUBE;40098;40;141;;;
FARGUES;40099;40;97;9;;
LE FRECHE;40100;40;144;13;;
GAAS;40101;40;212;18;11;7
GABARRET;40102;40;425;40;35;5
GAILLERES;40103;40;277;9;;
GAMARDE-LES-BAINS;40104;40;613;25;;
GAREIN;40105;40;204;24;;
GARREY;40106;40;82;7;;
GARROSSE;40107;40;106;19;;
GASTES;40108;40;337;18;;
GAUJACQ;40109;40;125;13;;
GEAUNE;40110;40;319;48;35;13
GELOUX;40111;40;306;13;;
GIBRET;40112;40;26;;;
GOOS;40113;40;199;21;15;6
GOURBERA;40114;40;127;;;
GOUSSE;40115;40;130;;;
GOUTS;40116;40;92;6;;
GRENADE-SUR-L'ADOUR;40117;40;1045;61;46;15
HABAS;40118;40;630;59;53;6
HAGETMAU;40119;40;1708;231;191;40
HASTINGUES;40120;40;189;;;
HAURIET;40121;40;94;;;
HAUT-MAUCO;40122;40;391;14;;
HERM;40123;40;516;17;;
HERRE;40124;40;40;;;
HEUGAS;40125;40;505;26;;
HINX;40126;40;784;34;25;9
HONTANX;40127;40;212;11;;
HORSARRIEU;40128;40;248;;;
JOSSE;40129;40;367;10;;
LABASTIDE-CHALOSSE;40130;40;60;;;
LABASTIDE-D'ARMAGNAC;40131;40;228;38;24;14
LABATUT;40132;40;645;57;39;18
LABENNE;40133;40;3178;181;149;32
LABOUHEYRE;40134;40;1177;152;123;29
LABRIT;40135;40;329;29;;
LACAJUNTE;40136;40;54;;;
LACQUY;40137;40;134;;;
LACRABE;40138;40;134;;;
LAGLORIEUSE;40139;40;167;17;;
LAGRANGE;40140;40;54;;;
LAHOSSE;40141;40;105;14;;
LALUQUE;40142;40;453;18;;
LAMOTHE;40143;40;113;8;;
LARBEY;40144;40;77;;;
LARRIVIERE-SAINT-SAVIN;40145;40;276;12;;
LATRILLE;40146;40;40;;;
LAUREDE;40147;40;133;16;10;6
LAURET;40148;40;18;;;
LENCOUACQ;40149;40;95;7;;
LEON;40150;40;664;59;53;6
LESGOR;40151;40;154;;;
LESPERON;40152;40;449;41;;
LE LEUY;40153;40;85;;;
LEVIGNACQ;40154;40;81;;;
LINXE;40155;40;514;36;29;7
LIPOSTHEY;40156;40;216;9;;
LIT-ET-MIXE;40157;40;490;33;26;7
LOSSE;40158;40;90;17;;
LOUER;40159;40;163;7;;
LOURQUEN;40160;40;35;5;;
LUBBON;40161;40;22;;;
LUCBARDEZ-ET-BARGUES;40162;40;245;13;;
LUE;40163;40;174;16;;
RETJONS;40164;40;90;7;;
LUGLON;40165;40;126;5;;
LUSSAGNET;40166;40;17;;;
LUXEY;40167;40;183;24;13;11
MAGESCQ;40168;40;988;29;;
MAILLAS;40169;40;33;;;
MAILLERES;40170;40;124;;;
MANO;40171;40;50;;;
MANT;40172;40;78;;;
MARPAPS;40173;40;64;6;;
MAURIES;40174;40;25;;;
MAURRIN;40175;40;171;5;;
MAUVEZIN-D'ARMAGNAC;40176;40;30;;;
MAYLIS;40177;40;91;8;;
MAZEROLLES;40178;40;202;10;;
MEES;40179;40;699;34;29;5
MEILHAN;40180;40;492;25;;
MESSANGES;40181;40;323;28;;
MEZOS;40182;40;265;31;25;6
MIMBASTE;40183;40;295;22;;
MIMIZAN;40184;40;2548;354;312;42
MIRAMONT-SENSACQ;40185;40;68;;;
MISSON;40186;40;280;7;;
MOLIETS-ET-MAA;40187;40;543;68;57;11
MOMUY;40188;40;191;14;;
MONGET;40189;40;43;;;
MONSEGUR;40190;40;133;;;
MONTAUT;40191;40;218;11;;
MONT-DE-MARSAN;40192;40;13850;2068;1679;389
MONTEGUT;40193;40;22;;;
MONTFORT-EN-CHALOSSE;40194;40;445;30;25;5
MONTGAILLARD;40195;40;231;13;;
MONTSOUE;40196;40;178;;;
MORCENX;40197;40;1637;212;191;21
MORGANX;40198;40;58;;;
MOUSCARDES;40199;40;99;5;;
MOUSTEY;40200;40;252;12;;
MUGRON;40201;40;482;34;27;7
NARROSSE;40202;40;1367;105;92;13
NASSIET;40203;40;141;7;;
NERBIS;40204;40;71;;;
NOUSSE;40205;40;91;;;
OEYREGAVE;40206;40;123;;;
OEYRELUY;40207;40;533;11;;
ONARD;40208;40;164;;;
ONDRES;40209;40;2077;92;82;10
ONESSE-LAHARIE;40210;40;337;28;21;7
ORIST;40211;40;363;11;;
ORTHEVIELLE;40212;40;438;22;;
ORX;40213;40;246;6;;
OSSAGES;40214;40;199;14;;
OUSSE-SUZAN;40215;40;82;;;
OZOURT;40216;40;77;;;
PARENTIS-EN-BORN;40217;40;2784;151;117;34
PARLEBOSCQ;40218;40;110;7;;
PAYROS-CAZAUTETS;40219;40;46;;;
PECORADE;40220;40;53;11;;
PERQUIE;40221;40;94;24;19;5
PEY;40222;40;281;9;;
PEYRE;40223;40;67;;;
PEYREHORADE;40224;40;1817;230;189;41
PHILONDENX;40225;40;37;;;
PIMBO;40226;40;59;9;;
PISSOS;40227;40;542;31;;
POMAREZ;40228;40;588;66;;
PONTENX-LES-FORGES;40229;40;687;42;;
PONTONX-SUR-L'ADOUR;40230;40;1188;53;47;6
PORT-DE-LANNE;40231;40;499;28;;
POUDENX;40232;40;83;7;;
POUILLON;40233;40;1248;99;82;17
POUYDESSEAUX;40234;40;373;26;16;10
POYANNE;40235;40;311;47;;
POYARTIN;40236;40;309;23;;
PRECHACQ-LES-BAINS;40237;40;347;35;27;8
PUJO-LE-PLAN;40238;40;232;10;;
PUYOL-CAZALET;40239;40;18;;;
RENUNG;40240;40;182;5;;
RIMBEZ-ET-BAUDIETS;40242;40;30;;;
RION-DES-LANDES;40243;40;1282;129;117;12
RIVIERE-SAAS-ET-GOURBY;40244;40;599;104;91;13
ROQUEFORT;40245;40;634;60;43;17
SABRES;40246;40;476;75;65;10
SAINT-AGNET;40247;40;52;;;
SAINT-ANDRE-DE-SEIGNANX;40248;40;848;40;;
SAINT-AUBIN;40249;40;216;21;;
SAINT-AVIT;40250;40;214;;;
SAINT-BARTHELEMY;40251;40;199;;;
SAINTE-COLOMBE;40252;40;247;;;
SAINT-CRICQ-CHALOSSE;40253;40;282;20;;
SAINT-CRICQ-DU-GAVE;40254;40;175;19;;
SAINT-CRICQ-VILLENEUVE;40255;40;175;9;;
SAINT-ETIENNE-D'ORTHE;40256;40;326;6;;
SAINTE-EULALIE-EN-BORN;40257;40;516;34;;
SAINTE-FOY;40258;40;111;;;
SAINT-GEIN;40259;40;120;6;;
SAINT-GEOURS-D'AURIBAT;40260;40;187;;;
SAINT-GEOURS-DE-MAREMNE;40261;40;1225;45;;
SAINT-GOR;40262;40;100;;;
SAINT-JEAN-DE-LIER;40263;40;167;5;;
SAINT-JEAN-DE-MARSACQ;40264;40;856;31;24;7
SAINT-JULIEN-D'ARMAGNAC;40265;40;14;;;
SAINT-JULIEN-EN-BORN;40266;40;626;56;;
SAINT-JUSTIN;40267;40;333;30;20;10
SAINT-LAURENT-DE-GOSSE;40268;40;293;6;;
SAINT-LON-LES-MINES;40269;40;520;24;;
SAINT-LOUBOUER;40270;40;148;13;;
SAINTE-MARIE-DE-GOSSE;40271;40;504;18;11;7
SAINT-MARTIN-DE-HINX;40272;40;667;15;;
SAINT-MARTIN-DE-SEIGNANX;40273;40;2310;58;47;11
SAINT-MARTIN-D'ONEY;40274;40;651;29;;
SAINT-MAURICE-SUR-ADOUR;40275;40;176;;;
SAINT-MICHEL-ESCALUS;40276;40;71;14;;
SAINT-PANDELON;40277;40;219;11;;
SAINT-PAUL-EN-BORN;40278;40;375;39;;
SAINT-PAUL-LES-DAX;40279;40;5494;790;664;126
SAINT-PERDON;40280;40;783;21;16;5
SAINT-PIERRE-DU-MONT;40281;40;4278;423;340;83
SAINT-SEVER;40282;40;2008;140;113;27
SAINT-VINCENT-DE-PAUL;40283;40;1316;121;90;31
SAINT-VINCENT-DE-TYROSSE;40284;40;3524;255;223;32
SAINT-YAGUEN;40285;40;245;14;9;5
SAMADET;40286;40;437;27;;
SANGUINET;40287;40;1887;102;79;23
SARBAZAN;40288;40;433;31;20;11
SARRAZIET;40289;40;133;13;;
SARRON;40290;40;38;7;;
SAUBION;40291;40;640;19;;
SAUBRIGUES;40292;40;514;15;;
SAUBUSSE;40293;40;502;28;;
SAUGNAC-ET-CAMBRAN;40294;40;656;30;16;14
SAUGNACQ-ET-MURET;40295;40;469;44;28;16
SEIGNOSSE;40296;40;1662;134;120;14
LE SEN;40297;40;111;16;;
SERRES-GASTON;40298;40;163;14;8;6
SERRESLOUS-ET-ARRIBANS;40299;40;55;;;
SEYRESSE;40300;40;395;20;;
SIEST;40301;40;76;;;
SINDERES;40302;40;66;13;;
SOLFERINO;40303;40;124;32;24;8
SOORTS-HOSSEGOR;40304;40;1132;86;75;11
SORBETS;40305;40;56;;;
SORDE-L'ABBAYE;40306;40;227;19;;
SORE;40307;40;420;47;41;6
SORT-EN-CHALOSSE;40308;40;338;24;;
SOUPROSSE;40309;40;359;47;37;10
SOUSTONS;40310;40;2978;203;178;25
TALLER;40311;40;241;;;
TARNOS;40312;40;5591;311;273;38
TARTAS;40313;40;1412;254;227;27
TERCIS-LES-BAINS;40314;40;545;14;;
TETHIEU;40315;40;347;13;;
TILH;40316;40;296;17;;
TOSSE;40317;40;1262;63;57;6
TOULOUZETTE;40318;40;127;8;;
TRENSACQ;40319;40;43;8;;
UCHACQ-ET-PARENTIS;40320;40;174;11;;
URGONS;40321;40;69;;;
UZA;40322;40;78;6;;
VERT;40323;40;68;;;
VICQ-D'AURIBAT;40324;40;118;;;
VIELLE-TURSAN;40325;40;82;12;;
VIELLE-SAINT-GIRONS;40326;40;520;37;;
VIELLE-SOUBIRAN;40327;40;61;6;;
VIEUX-BOUCAU-LES-BAINS;40328;40;619;73;62;11
LE VIGNAU;40329;40;173;;;
VILLENAVE;40330;40;108;7;;
VILLENEUVE-DE-MARSAN;40331;40;1102;100;87;13
YCHOUX;40332;40;967;56;;
YGOS-SAINT-SATURNIN;40333;40;460;23;;
YZOSSE;40334;40;143;;;
AMBLOY;41001;41;80;;;
ANGE;41002;41;352;37;;
AREINES;41003;41;214;;;
ARTINS;41004;41;104;12;7;5
AUTAINVILLE;41006;41;191;8;;
AUTHON;41007;41;343;16;;
AVARAY;41008;41;341;7;;
AVERDON;41009;41;248;6;;
AZE;41010;41;417;20;;
BAILLOU;41012;41;71;;;
BAUZY;41013;41;111;5;;
BEAUCHENE;41014;41;51;;;
BILLY;41016;41;471;16;;
BINAS;41017;41;260;19;13;6
BLOIS;41018;41;26411;4752;3865;887
BOISSEAU;41019;41;40;;;
BONNEVEAU;41020;41;158;7;;
BOUFFRY;41022;41;30;;;
BOURSAY;41024;41;47;;;
BRACIEUX;41025;41;520;28;;
BREVAINVILLE;41026;41;48;5;;
BRIOU;41027;41;72;;;
BUSLOUP;41028;41;180;;;
CANDE-SUR-BEUVRON;41029;41;666;24;18;6
CELLE;41030;41;91;;;
CELLETTES;41031;41;1016;33;18;15
CHAILLES;41032;41;1074;53;36;17
CHAMBORD;41034;41;38;;;
CHAMPIGNY-EN-BEAUCE;41035;41;259;;;
CHAON;41036;41;166;8;;
LA CHAPELLE-ENCHERIE;41037;41;103;6;;
LA CHAPELLE-MONTMARTIN;41038;41;179;27;20;7
LA CHAPELLE-SAINT-MARTIN-EN-PLAINE;41039;41;296;13;;
LA CHAPELLE-VENDOMOISE;41040;41;270;7;;
LA CHAPELLE-VICOMTESSE;41041;41;46;6;;
CHATEAUVIEUX;41042;41;154;6;;
CHATILLON-SUR-CHER;41043;41;657;43;34;9
CHATRES-SUR-CHER;41044;41;487;42;30;12
CHAUMONT-SUR-LOIRE;41045;41;412;7;;
CHAUMONT-SUR-THARONNE;41046;41;421;27;;
LA CHAUSSEE-SAINT-VICTOR;41047;41;1549;49;42;7
CHAUVIGNY-DU-PERCHE;41048;41;68;;;
CHEMERY;41049;41;415;65;60;5
CHEVERNY;41050;41;320;;;
CHISSAY-EN-TOURAINE;41051;41;419;67;50;17
CHITENAY;41052;41;448;15;;
CHOUE;41053;41;165;22;;
CHOUSSY;41054;41;182;18;;
VALLOIRE-SUR-CISSE;41055;41;886;28;;
CONAN;41057;41;90;;;
CONCRIERS;41058;41;78;;;
CONTRES;41059;41;1735;256;218;38
CORMENON;41060;41;282;16;;
CORMERAY;41061;41;769;30;;
COUDDES;41062;41;203;7;;
COUFFY;41063;41;143;;;
COULOMMIERS-LA-TOUR;41065;41;244;;;
COURBOUZON;41066;41;221;6;;
COUR-CHEVERNY;41067;41;983;35;27;8
COURMEMIN;41068;41;189;20;;
COUR-SUR-LOIRE;41069;41;66;;;
COUTURE-SUR-LOIR;41070;41;92;9;;
CROUY-SUR-COSSON;41071;41;216;6;;
CRUCHERAY;41072;41;126;6;;
DANZE;41073;41;293;24;11;13
DHUIZON;41074;41;480;40;;
DROUE;41075;41;322;32;23;9
EPIAIS;41077;41;49;;;
EPUISAY;41078;41;410;16;10;6
LES ESSARTS;41079;41;29;;;
FAVEROLLES-SUR-CHER;41080;41;553;43;;
FAYE;41081;41;102;;;
FEINGS;41082;41;295;14;;
LA FERTE-BEAUHARNAIS;41083;41;220;7;;
LA FERTE-IMBAULT;41084;41;378;24;;
LA FERTE-SAINT-CYR;41085;41;396;23;;
FONTAINES-EN-SOLOGNE;41086;41;258;;;
FONTAINE-LES-COTEAUX;41087;41;124;19;;
FONTAINE-RAOUL;41088;41;89;15;;
LA FONTENELLE;41089;41;46;8;;
FORTAN;41090;41;135;;;
FOSSE;41091;41;624;20;;
FOUGERES-SUR-BIEVRE;41092;41;384;28;;
FRANCAY;41093;41;128;;;
FRESNES;41094;41;472;21;;
FRETEVAL;41095;41;427;43;;
LE GAULT-DU-PERCHE;41096;41;90;15;;
GIEVRES;41097;41;824;194;173;21
GOMBERGEAN;41098;41;95;;;
GY-EN-SOLOGNE;41099;41;130;6;;
LES HAYES;41100;41;55;;;
HERBAULT;41101;41;547;18;;
HOUSSAY;41102;41;150;;;
HUISSEAU-EN-BEAUCE;41103;41;174;;;
HUISSEAU-SUR-COSSON;41104;41;926;31;;
JOSNES;41105;41;388;7;;
LAMOTTE-BEUVRON;41106;41;1900;124;110;14
LANCE;41107;41;199;;;
LANCOME;41108;41;50;;;
LANDES-LE-GAULOIS;41109;41;337;14;8;6
LANGON-SUR-CHER;41110;41;314;30;21;9
LASSAY-SUR-CROISNE;41112;41;93;;;
LAVARDIN;41113;41;54;7;;
LESTIOU;41114;41;104;;;
LIGNIERES;41115;41;134;;;
LISLE;41116;41;80;;;
LOREUX;41118;41;68;6;;
LORGES;41119;41;177;6;;
LUNAY;41120;41;488;31;23;8
LA MADELEINE-VILLEFROUIN;41121;41;14;;;
MARAY;41122;41;83;6;;
MARCHENOIR;41123;41;271;38;;
MARCILLY-EN-BEAUCE;41124;41;175;;;
MARCILLY-EN-GAULT;41125;41;252;;;
MAREUIL-SUR-CHER;41126;41;459;24;;
LA MAROLLE-EN-SOLOGNE;41127;41;119;;;
MAROLLES;41128;41;276;12;;
MASLIVES;41129;41;286;35;;
MAVES;41130;41;279;17;;
MAZANGE;41131;41;291;18;13;5
MEHERS;41132;41;140;12;;
MENARS;41134;41;221;9;;
MENNETOU-SUR-CHER;41135;41;323;22;;
MER;41136;41;2848;378;309;69
MESLAND;41137;41;256;16;;
MESLAY;41138;41;123;6;;
MEUSNES;41139;41;365;43;35;8
MILLANCAY;41140;41;245;;;
MOISY;41141;41;161;7;;
VALENCISSE;41142;41;805;26;;
MONDOUBLEAU;41143;41;463;53;44;9
MONTEAUX;41144;41;257;6;;
MONTHOU-SUR-BIEVRE;41145;41;383;11;;
MONTHOU-SUR-CHER;41146;41;329;17;12;5
LES MONTILS;41147;41;908;34;23;11
MONTLIVAULT;41148;41;633;31;22;9
